REF_DATE,GEO,DGUID,Products and product groups,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2003-12,"Whitehorse, Yukon",2011A00056001009,Food,2002=100,17,units,0,v41692599,29.3,100.1,,,,1
2003-12,"Yellowknife, Northwest Territories",2011A00056106023,Food,2002=100,17,units,0,v41692723,30.3,97.9,,,,1
2004-01,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,102.8,,,,1
2004-01,Newfoundland and Labrador,2016A000210,Food,2002=100,17,units,0,v41691245,3.3,100.7,,,,1
2004-01,Prince Edward Island,2016A000211,Food,2002=100,17,units,0,v41691380,5.3,101.8,,,,1
2004-01,Nova Scotia,2016A000212,Food,2002=100,17,units,0,v41691514,7.3,102.5,,,,1
2004-01,New Brunswick,2016A000213,Food,2002=100,17,units,0,v41691649,9.3,103.2,,,,1
2004-01,Quebec,2016A000224,Food,2002=100,17,units,0,v41691784,11.3,103.6,,,,1
2004-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,102.5,,,,1
2004-01,Manitoba,2016A000246,Food,2002=100,17,units,0,v41692056,18.3,102.5,,,,1
2004-01,Saskatchewan,2016A000247,Food,2002=100,17,units,0,v41692192,20.3,103.3,,,,1
2004-01,Alberta,2016A000248,Food,2002=100,17,units,0,v41692328,23.3,102.7,,,,1
2004-01,British Columbia,2016A000259,Food,2002=100,17,units,0,v41692463,26.3,103.0,,,,1
2004-01,"Whitehorse, Yukon",2011A00056001009,Food,2002=100,17,units,0,v41692599,29.3,99.7,,,,1
2004-01,"Yellowknife, Northwest Territories",2011A00056106023,Food,2002=100,17,units,0,v41692723,30.3,98.2,,,,1
2004-02,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,102.6,,,,1
2004-02,Newfoundland and Labrador,2016A000210,Food,2002=100,17,units,0,v41691245,3.3,101.0,,,,1
2004-02,Prince Edward Island,2016A000211,Food,2002=100,17,units,0,v41691380,5.3,102.0,,,,1
2004-02,Nova Scotia,2016A000212,Food,2002=100,17,units,0,v41691514,7.3,103.1,,,,1
2004-02,New Brunswick,2016A000213,Food,2002=100,17,units,0,v41691649,9.3,103.5,,,,1
2004-02,Quebec,2016A000224,Food,2002=100,17,units,0,v41691784,11.3,103.6,,,,1
2004-02,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,102.5,,,,1
2004-02,Manitoba,2016A000246,Food,2002=100,17,units,0,v41692056,18.3,102.1,,,,1
2004-02,Saskatchewan,2016A000247,Food,2002=100,17,units,0,v41692192,20.3,103.2,,,,1
2004-02,Alberta,2016A000248,Food,2002=100,17,units,0,v41692328,23.3,101.6,,,,1
2004-02,British Columbia,2016A000259,Food,2002=100,17,units,0,v41692463,26.3,102.2,,,,1
2004-02,"Whitehorse, Yukon",2011A00056001009,Food,2002=100,17,units,0,v41692599,29.3,99.2,,,,1
2004-02,"Yellowknife, Northwest Territories",2011A00056106023,Food,2002=100,17,units,0,v41692723,30.3,98.0,,,,1
2004-03,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,102.7,,,,1
2004-03,Newfoundland and Labrador,2016A000210,Food,2002=100,17,units,0,v41691245,3.3,101.3,,,,1
2004-03,Prince Edward Island,2016A000211,Food,2002=100,17,units,0,v41691380,5.3,102.3,,,,1
2004-03,Nova Scotia,2016A000212,Food,2002=100,17,units,0,v41691514,7.3,102.8,,,,1
2004-03,New Brunswick,2016A000213,Food,2002=100,17,units,0,v41691649,9.3,103.8,,,,1
2004-03,Quebec,2016A000224,Food,2002=100,17,units,0,v41691784,11.3,103.4,,,,1
2004-03,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,102.6,,,,1
2004-03,Manitoba,2016A000246,Food,2002=100,17,units,0,v41692056,18.3,102.4,,,,1
2004-03,Saskatchewan,2016A000247,Food,2002=100,17,units,0,v41692192,20.3,103.2,,,,1
2004-03,Alberta,2016A000248,Food,2002=100,17,units,0,v41692328,23.3,102.1,,,,1
2004-03,British Columbia,2016A000259,Food,2002=100,17,units,0,v41692463,26.3,102.5,,,,1
2004-03,"Whitehorse, Yukon",2011A00056001009,Food,2002=100,17,units,0,v41692599,29.3,100.3,,,,1
2004-03,"Yellowknife, Northwest Territories",2011A00056106023,Food,2002=100,17,units,0,v41692723,30.3,98.2,,,,1
2004-04,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,102.5,,,,1
2004-04,Newfoundland and Labrador,2016A000210,Food,2002=100,17,units,0,v41691245,3.3,101.3,,,,1
2004-04,Prince Edward Island,2016A000211,Food,2002=100,17,units,0,v41691380,5.3,102.3,,,,1
2004-04,Nova Scotia,2016A000212,Food,2002=100,17,units,0,v41691514,7.3,102.9,,,,1
2004-04,New Brunswick,2016A000213,Food,2002=100,17,units,0,v41691649,9.3,103.1,,,,1
2004-04,Quebec,2016A000224,Food,2002=100,17,units,0,v41691784,11.3,103.8,,,,1
2004-04,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,102.2,,,,1
2004-04,Manitoba,2016A000246,Food,2002=100,17,units,0,v41692056,18.3,102.4,,,,1
2004-04,Saskatchewan,2016A000247,Food,2002=100,17,units,0,v41692192,20.3,102.6,,,,1
2004-04,Alberta,2016A000248,Food,2002=100,17,units,0,v41692328,23.3,101.4,,,,1
2004-04,British Columbia,2016A000259,Food,2002=100,17,units,0,v41692463,26.3,102.6,,,,1
2004-04,"Whitehorse, Yukon",2011A00056001009,Food,2002=100,17,units,0,v41692599,29.3,100.7,,,,1
2004-04,"Yellowknife, Northwest Territories",2011A00056106023,Food,2002=100,17,units,0,v41692723,30.3,98.4,,,,1
2004-05,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,103.4,,,,1
2004-05,Newfoundland and Labrador,2016A000210,Food,2002=100,17,units,0,v41691245,3.3,102.3,,,,1
2004-05,Prince Edward Island,2016A000211,Food,2002=100,17,units,0,v41691380,5.3,102.5,,,,1
2004-05,Nova Scotia,2016A000212,Food,2002=100,17,units,0,v41691514,7.3,103.1,,,,1
2004-05,New Brunswick,2016A000213,Food,2002=100,17,units,0,v41691649,9.3,103.3,,,,1
2004-05,Quebec,2016A000224,Food,2002=100,17,units,0,v41691784,11.3,104.8,,,,1
2004-05,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,103.2,,,,1
2004-05,Manitoba,2016A000246,Food,2002=100,17,units,0,v41692056,18.3,103.5,,,,1
2004-05,Saskatchewan,2016A000247,Food,2002=100,17,units,0,v41692192,20.3,104.0,,,,1
2004-05,Alberta,2016A000248,Food,2002=100,17,units,0,v41692328,23.3,102.5,,,,1
2004-05,British Columbia,2016A000259,Food,2002=100,17,units,0,v41692463,26.3,102.9,,,,1
2004-05,"Whitehorse, Yukon",2011A00056001009,Food,2002=100,17,units,0,v41692599,29.3,102.6,,,,1
2004-05,"Yellowknife, Northwest Territories",2011A00056106023,Food,2002=100,17,units,0,v41692723,30.3,99.6,,,,1
2004-06,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,104.4,,,,1
2004-06,Newfoundland and Labrador,2016A000210,Food,2002=100,17,units,0,v41691245,3.3,102.6,,,,1
2004-06,Prince Edward Island,2016A000211,Food,2002=100,17,units,0,v41691380,5.3,103.3,,,,1
2004-06,Nova Scotia,2016A000212,Food,2002=100,17,units,0,v41691514,7.3,104.4,,,,1
2004-06,New Brunswick,2016A000213,Food,2002=100,17,units,0,v41691649,9.3,104.5,,,,1
2004-06,Quebec,2016A000224,Food,2002=100,17,units,0,v41691784,11.3,106.1,,,,1
2004-06,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,103.8,,,,1
2004-06,Manitoba,2016A000246,Food,2002=100,17,units,0,v41692056,18.3,104.8,,,,1
2004-06,Saskatchewan,2016A000247,Food,2002=100,17,units,0,v41692192,20.3,105.5,,,,1
2004-06,Alberta,2016A000248,Food,2002=100,17,units,0,v41692328,23.3,103.6,,,,1
2004-06,British Columbia,2016A000259,Food,2002=100,17,units,0,v41692463,26.3,104.1,,,,1
2004-06,"Whitehorse, Yukon",2011A00056001009,Food,2002=100,17,units,0,v41692599,29.3,103.2,,,,1
2004-06,"Yellowknife, Northwest Territories",2011A00056106023,Food,2002=100,17,units,0,v41692723,30.3,99.8,,,,1
2004-07,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,104.4,,,,1
2004-07,Newfoundland and Labrador,2016A000210,Food,2002=100,17,units,0,v41691245,3.3,103.2,,,,1
2004-07,Prince Edward Island,2016A000211,Food,2002=100,17,units,0,v41691380,5.3,104.4,,,,1
2004-07,Nova Scotia,2016A000212,Food,2002=100,17,units,0,v41691514,7.3,105.1,,,,1
2004-07,New Brunswick,2016A000213,Food,2002=100,17,units,0,v41691649,9.3,105.0,,,,1
2004-07,Quebec,2016A000224,Food,2002=100,17,units,0,v41691784,11.3,105.6,,,,1
2004-07,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,104.3,,,,1
2004-07,Manitoba,2016A000246,Food,2002=100,17,units,0,v41692056,18.3,104.2,,,,1
2004-07,Saskatchewan,2016A000247,Food,2002=100,17,units,0,v41692192,20.3,105.1,,,,1
2004-07,Alberta,2016A000248,Food,2002=100,17,units,0,v41692328,23.3,103.2,,,,1
2004-07,British Columbia,2016A000259,Food,2002=100,17,units,0,v41692463,26.3,103.5,,,,1
2004-07,"Whitehorse, Yukon",2011A00056001009,Food,2002=100,17,units,0,v41692599,29.3,102.9,,,,1
2004-07,"Yellowknife, Northwest Territories",2011A00056106023,Food,2002=100,17,units,0,v41692723,30.3,99.2,,,,1
2004-08,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,104.1,,,,1
2004-08,Newfoundland and Labrador,2016A000210,Food,2002=100,17,units,0,v41691245,3.3,103.1,,,,1
2004-08,Prince Edward Island,2016A000211,Food,2002=100,17,units,0,v41691380,5.3,105.3,,,,1
2004-08,Nova Scotia,2016A000212,Food,2002=100,17,units,0,v41691514,7.3,105.5,,,,1
2004-08,New Brunswick,2016A000213,Food,2002=100,17,units,0,v41691649,9.3,105.3,,,,1
2004-08,Quebec,2016A000224,Food,2002=100,17,units,0,v41691784,11.3,105.4,,,,1
2004-08,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,104.0,,,,1
2004-08,Manitoba,2016A000246,Food,2002=100,17,units,0,v41692056,18.3,104.2,,,,1
2004-08,Saskatchewan,2016A000247,Food,2002=100,17,units,0,v41692192,20.3,104.2,,,,1
2004-08,Alberta,2016A000248,Food,2002=100,17,units,0,v41692328,23.3,103.1,,,,1
2004-08,British Columbia,2016A000259,Food,2002=100,17,units,0,v41692463,26.3,103.1,,,,1
2004-08,"Whitehorse, Yukon",2011A00056001009,Food,2002=100,17,units,0,v41692599,29.3,103.1,,,,1
2004-08,"Yellowknife, Northwest Territories",2011A00056106023,Food,2002=100,17,units,0,v41692723,30.3,99.0,,,,1
2004-09,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,103.7,,,,1
2004-09,Newfoundland and Labrador,2016A000210,Food,2002=100,17,units,0,v41691245,3.3,103.2,,,,1
2004-09,Prince Edward Island,2016A000211,Food,2002=100,17,units,0,v41691380,5.3,104.3,,,,1
2004-09,Nova Scotia,2016A000212,Food,2002=100,17,units,0,v41691514,7.3,105.5,,,,1
2004-09,New Brunswick,2016A000213,Food,2002=100,17,units,0,v41691649,9.3,104.6,,,,1
2004-09,Quebec,2016A000224,Food,2002=100,17,units,0,v41691784,11.3,104.8,,,,1
2004-09,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,103.3,,,,1
2004-09,Manitoba,2016A000246,Food,2002=100,17,units,0,v41692056,18.3,104.2,,,,1
2004-09,Saskatchewan,2016A000247,Food,2002=100,17,units,0,v41692192,20.3,104.3,,,,1
2004-09,Alberta,2016A000248,Food,2002=100,17,units,0,v41692328,23.3,103.3,,,,1
2004-09,British Columbia,2016A000259,Food,2002=100,17,units,0,v41692463,26.3,102.5,,,,1
2004-09,"Whitehorse, Yukon",2011A00056001009,Food,2002=100,17,units,0,v41692599,29.3,103.2,,,,1
2004-09,"Yellowknife, Northwest Territories",2011A00056106023,Food,2002=100,17,units,0,v41692723,30.3,98.8,,,,1
2004-10,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,104.2,,,,1
2004-10,Newfoundland and Labrador,2016A000210,Food,2002=100,17,units,0,v41691245,3.3,103.5,,,,1
2004-10,Prince Edward Island,2016A000211,Food,2002=100,17,units,0,v41691380,5.3,104.7,,,,1
2004-10,Nova Scotia,2016A000212,Food,2002=100,17,units,0,v41691514,7.3,105.5,,,,1
2004-10,New Brunswick,2016A000213,Food,2002=100,17,units,0,v41691649,9.3,105.1,,,,1
2004-10,Quebec,2016A000224,Food,2002=100,17,units,0,v41691784,11.3,105.5,,,,1
2004-10,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,103.7,,,,1
2004-10,Manitoba,2016A000246,Food,2002=100,17,units,0,v41692056,18.3,105.2,,,,1
2004-10,Saskatchewan,2016A000247,Food,2002=100,17,units,0,v41692192,20.3,105.1,,,,1
2004-10,Alberta,2016A000248,Food,2002=100,17,units,0,v41692328,23.3,103.1,,,,1
2004-10,British Columbia,2016A000259,Food,2002=100,17,units,0,v41692463,26.3,103.3,,,,1
2004-10,"Whitehorse, Yukon",2011A00056001009,Food,2002=100,17,units,0,v41692599,29.3,102.9,,,,1
2004-10,"Yellowknife, Northwest Territories",2011A00056106023,Food,2002=100,17,units,0,v41692723,30.3,101.1,,,,1
2004-11,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,105.2,,,,1
2004-11,Newfoundland and Labrador,2016A000210,Food,2002=100,17,units,0,v41691245,3.3,103.6,,,,1
2004-11,Prince Edward Island,2016A000211,Food,2002=100,17,units,0,v41691380,5.3,105.6,,,,1
2004-11,Nova Scotia,2016A000212,Food,2002=100,17,units,0,v41691514,7.3,106.8,,,,1
2004-11,New Brunswick,2016A000213,Food,2002=100,17,units,0,v41691649,9.3,106.2,,,,1
2004-11,Quebec,2016A000224,Food,2002=100,17,units,0,v41691784,11.3,106.5,,,,1
2004-11,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,104.9,,,,1
2004-11,Manitoba,2016A000246,Food,2002=100,17,units,0,v41692056,18.3,106.2,,,,1
2004-11,Saskatchewan,2016A000247,Food,2002=100,17,units,0,v41692192,20.3,106.8,,,,1
2004-11,Alberta,2016A000248,Food,2002=100,17,units,0,v41692328,23.3,104.2,,,,1
2004-11,British Columbia,2016A000259,Food,2002=100,17,units,0,v41692463,26.3,104.1,,,,1
2004-11,"Whitehorse, Yukon",2011A00056001009,Food,2002=100,17,units,0,v41692599,29.3,105.9,,,,1
2004-11,"Yellowknife, Northwest Territories",2011A00056106023,Food,2002=100,17,units,0,v41692723,30.3,101.3,,,,1
2004-12,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,105.7,,,,1
2004-12,Newfoundland and Labrador,2016A000210,Food,2002=100,17,units,0,v41691245,3.3,103.7,,,,1
2004-12,Prince Edward Island,2016A000211,Food,2002=100,17,units,0,v41691380,5.3,106.1,,,,1
2004-12,Nova Scotia,2016A000212,Food,2002=100,17,units,0,v41691514,7.3,107.3,,,,1
2004-12,New Brunswick,2016A000213,Food,2002=100,17,units,0,v41691649,9.3,106.3,,,,1
2004-12,Quebec,2016A000224,Food,2002=100,17,units,0,v41691784,11.3,106.8,,,,1
2004-12,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,105.9,,,,1
2004-12,Manitoba,2016A000246,Food,2002=100,17,units,0,v41692056,18.3,107.4,,,,1
2004-12,Saskatchewan,2016A000247,Food,2002=100,17,units,0,v41692192,20.3,106.5,,,,1
2004-12,Alberta,2016A000248,Food,2002=100,17,units,0,v41692328,23.3,103.8,,,,1
2004-12,British Columbia,2016A000259,Food,2002=100,17,units,0,v41692463,26.3,104.4,,,,1
2004-12,"Whitehorse, Yukon",2011A00056001009,Food,2002=100,17,units,0,v41692599,29.3,105.1,,,,1
2004-12,"Yellowknife, Northwest Territories",2011A00056106023,Food,2002=100,17,units,0,v41692723,30.3,102.1,,,,1
2005-01,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,105.4,,,,1
2005-01,Newfoundland and Labrador,2016A000210,Food,2002=100,17,units,0,v41691245,3.3,103.5,,,,1
2005-01,Prince Edward Island,2016A000211,Food,2002=100,17,units,0,v41691380,5.3,105.4,,,,1
2005-01,Nova Scotia,2016A000212,Food,2002=100,17,units,0,v41691514,7.3,106.8,,,,1
2005-01,New Brunswick,2016A000213,Food,2002=100,17,units,0,v41691649,9.3,106.1,,,,1
2005-01,Quebec,2016A000224,Food,2002=100,17,units,0,v41691784,11.3,106.8,,,,1
2005-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,105.4,,,,1
2005-01,Manitoba,2016A000246,Food,2002=100,17,units,0,v41692056,18.3,106.0,,,,1
2005-01,Saskatchewan,2016A000247,Food,2002=100,17,units,0,v41692192,20.3,106.0,,,,1
2005-01,Alberta,2016A000248,Food,2002=100,17,units,0,v41692328,23.3,103.7,,,,1
2005-01,British Columbia,2016A000259,Food,2002=100,17,units,0,v41692463,26.3,104.2,,,,1
2005-01,"Whitehorse, Yukon",2011A00056001009,Food,2002=100,17,units,0,v41692599,29.3,103.8,,,,1
2005-01,"Yellowknife, Northwest Territories",2011A00056106023,Food,2002=100,17,units,0,v41692723,30.3,102.6,,,,1
2005-02,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,105.2,,,,1
2005-02,Newfoundland and Labrador,2016A000210,Food,2002=100,17,units,0,v41691245,3.3,103.4,,,,1
2005-02,Prince Edward Island,2016A000211,Food,2002=100,17,units,0,v41691380,5.3,105.0,,,,1
2005-02,Nova Scotia,2016A000212,Food,2002=100,17,units,0,v41691514,7.3,107.0,,,,1
2005-02,New Brunswick,2016A000213,Food,2002=100,17,units,0,v41691649,9.3,106.1,,,,1
2005-02,Quebec,2016A000224,Food,2002=100,17,units,0,v41691784,11.3,107.0,,,,1
2005-02,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,106.0,,,,1
2005-02,Manitoba,2016A000246,Food,2002=100,17,units,0,v41692056,18.3,104.5,,,,1
2005-02,Saskatchewan,2016A000247,Food,2002=100,17,units,0,v41692192,20.3,104.3,,,,1
2005-02,Alberta,2016A000248,Food,2002=100,17,units,0,v41692328,23.3,102.7,,,,1
2005-02,British Columbia,2016A000259,Food,2002=100,17,units,0,v41692463,26.3,102.2,,,,1
2005-02,"Whitehorse, Yukon",2011A00056001009,Food,2002=100,17,units,0,v41692599,29.3,103.2,,,,1
2005-02,"Yellowknife, Northwest Territories",2011A00056106023,Food,2002=100,17,units,0,v41692723,30.3,101.9,,,,1
2005-03,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,105.6,,,,1
2005-03,Newfoundland and Labrador,2016A000210,Food,2002=100,17,units,0,v41691245,3.3,105.0,,,,1
2005-03,Prince Edward Island,2016A000211,Food,2002=100,17,units,0,v41691380,5.3,105.9,,,,1
2005-03,Nova Scotia,2016A000212,Food,2002=100,17,units,0,v41691514,7.3,107.4,,,,1
2005-03,New Brunswick,2016A000213,Food,2002=100,17,units,0,v41691649,9.3,106.7,,,,1
2005-03,Quebec,2016A000224,Food,2002=100,17,units,0,v41691784,11.3,107.1,,,,1
2005-03,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,106.4,,,,1
2005-03,Manitoba,2016A000246,Food,2002=100,17,units,0,v41692056,18.3,105.4,,,,1
2005-03,Saskatchewan,2016A000247,Food,2002=100,17,units,0,v41692192,20.3,105.1,,,,1
2005-03,Alberta,2016A000248,Food,2002=100,17,units,0,v41692328,23.3,102.9,,,,1
2005-03,British Columbia,2016A000259,Food,2002=100,17,units,0,v41692463,26.3,103.2,,,,1
2005-03,"Whitehorse, Yukon",2011A00056001009,Food,2002=100,17,units,0,v41692599,29.3,103.9,,,,1
2005-03,"Yellowknife, Northwest Territories",2011A00056106023,Food,2002=100,17,units,0,v41692723,30.3,102.3,,,,1
2005-04,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,106.6,,,,1
2005-04,Newfoundland and Labrador,2016A000210,Food,2002=100,17,units,0,v41691245,3.3,105.8,,,,1
2005-04,Prince Edward Island,2016A000211,Food,2002=100,17,units,0,v41691380,5.3,107.0,,,,1
2005-04,Nova Scotia,2016A000212,Food,2002=100,17,units,0,v41691514,7.3,107.7,,,,1
2005-04,New Brunswick,2016A000213,Food,2002=100,17,units,0,v41691649,9.3,107.2,,,,1
2005-04,Quebec,2016A000224,Food,2002=100,17,units,0,v41691784,11.3,108.0,,,,1
2005-04,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,107.2,,,,1
2005-04,Manitoba,2016A000246,Food,2002=100,17,units,0,v41692056,18.3,106.3,,,,1
2005-04,Saskatchewan,2016A000247,Food,2002=100,17,units,0,v41692192,20.3,107.0,,,,1
2005-04,Alberta,2016A000248,Food,2002=100,17,units,0,v41692328,23.3,104.4,,,,1
2005-04,British Columbia,2016A000259,Food,2002=100,17,units,0,v41692463,26.3,104.4,,,,1
2005-04,"Whitehorse, Yukon",2011A00056001009,Food,2002=100,17,units,0,v41692599,29.3,104.7,,,,1
2005-04,"Yellowknife, Northwest Territories",2011A00056106023,Food,2002=100,17,units,0,v41692723,30.3,104.2,,,,1
2005-05,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,106.8,,,,1
2005-05,Newfoundland and Labrador,2016A000210,Food,2002=100,17,units,0,v41691245,3.3,105.1,,,,1
2005-05,Prince Edward Island,2016A000211,Food,2002=100,17,units,0,v41691380,5.3,106.3,,,,1
2005-05,Nova Scotia,2016A000212,Food,2002=100,17,units,0,v41691514,7.3,107.7,,,,1
2005-05,New Brunswick,2016A000213,Food,2002=100,17,units,0,v41691649,9.3,107.5,,,,1
2005-05,Quebec,2016A000224,Food,2002=100,17,units,0,v41691784,11.3,108.1,,,,1
2005-05,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,107.5,,,,1
2005-05,Manitoba,2016A000246,Food,2002=100,17,units,0,v41692056,18.3,107.3,,,,1
2005-05,Saskatchewan,2016A000247,Food,2002=100,17,units,0,v41692192,20.3,105.4,,,,1
2005-05,Alberta,2016A000248,Food,2002=100,17,units,0,v41692328,23.3,104.8,,,,1
2005-05,British Columbia,2016A000259,Food,2002=100,17,units,0,v41692463,26.3,104.7,,,,1
2005-05,"Whitehorse, Yukon",2011A00056001009,Food,2002=100,17,units,0,v41692599,29.3,105.1,,,,1
2005-05,"Yellowknife, Northwest Territories",2011A00056106023,Food,2002=100,17,units,0,v41692723,30.3,106.0,,,,1
2005-06,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,107.2,,,,1
2005-06,Newfoundland and Labrador,2016A000210,Food,2002=100,17,units,0,v41691245,3.3,105.0,,,,1
2005-06,Prince Edward Island,2016A000211,Food,2002=100,17,units,0,v41691380,5.3,106.5,,,,1
2005-06,Nova Scotia,2016A000212,Food,2002=100,17,units,0,v41691514,7.3,107.5,,,,1
2005-06,New Brunswick,2016A000213,Food,2002=100,17,units,0,v41691649,9.3,107.4,,,,1
2005-06,Quebec,2016A000224,Food,2002=100,17,units,0,v41691784,11.3,108.2,,,,1
2005-06,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,107.8,,,,1
2005-06,Manitoba,2016A000246,Food,2002=100,17,units,0,v41692056,18.3,108.2,,,,1
2005-06,Saskatchewan,2016A000247,Food,2002=100,17,units,0,v41692192,20.3,106.0,,,,1
2005-06,Alberta,2016A000248,Food,2002=100,17,units,0,v41692328,23.3,105.5,,,,1
2005-06,British Columbia,2016A000259,Food,2002=100,17,units,0,v41692463,26.3,105.4,,,,1
2005-06,"Whitehorse, Yukon",2011A00056001009,Food,2002=100,17,units,0,v41692599,29.3,105.9,,,,1
2005-06,"Yellowknife, Northwest Territories",2011A00056106023,Food,2002=100,17,units,0,v41692723,30.3,106.9,,,,1
2005-07,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,106.9,,,,1
2005-07,Newfoundland and Labrador,2016A000210,Food,2002=100,17,units,0,v41691245,3.3,105.4,,,,1
2005-07,Prince Edward Island,2016A000211,Food,2002=100,17,units,0,v41691380,5.3,106.5,,,,1
2005-07,Nova Scotia,2016A000212,Food,2002=100,17,units,0,v41691514,7.3,108.2,,,,1
2005-07,New Brunswick,2016A000213,Food,2002=100,17,units,0,v41691649,9.3,107.8,,,,1
2005-07,Quebec,2016A000224,Food,2002=100,17,units,0,v41691784,11.3,108.1,,,,1
2005-07,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,107.3,,,,1
2005-07,Manitoba,2016A000246,Food,2002=100,17,units,0,v41692056,18.3,107.6,,,,1
2005-07,Saskatchewan,2016A000247,Food,2002=100,17,units,0,v41692192,20.3,105.7,,,,1
2005-07,Alberta,2016A000248,Food,2002=100,17,units,0,v41692328,23.3,105.6,,,,1
2005-07,British Columbia,2016A000259,Food,2002=100,17,units,0,v41692463,26.3,105.2,,,,1
2005-07,"Whitehorse, Yukon",2011A00056001009,Food,2002=100,17,units,0,v41692599,29.3,105.2,,,,1
2005-07,"Yellowknife, Northwest Territories",2011A00056106023,Food,2002=100,17,units,0,v41692723,30.3,105.8,,,,1
2005-08,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,106.8,,,,1
2005-08,Newfoundland and Labrador,2016A000210,Food,2002=100,17,units,0,v41691245,3.3,105.0,,,,1
2005-08,Prince Edward Island,2016A000211,Food,2002=100,17,units,0,v41691380,5.3,107.6,,,,1
2005-08,Nova Scotia,2016A000212,Food,2002=100,17,units,0,v41691514,7.3,108.2,,,,1
2005-08,New Brunswick,2016A000213,Food,2002=100,17,units,0,v41691649,9.3,107.8,,,,1
2005-08,Quebec,2016A000224,Food,2002=100,17,units,0,v41691784,11.3,107.4,,,,1
2005-08,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,107.3,,,,1
2005-08,Manitoba,2016A000246,Food,2002=100,17,units,0,v41692056,18.3,107.6,,,,1
2005-08,Saskatchewan,2016A000247,Food,2002=100,17,units,0,v41692192,20.3,105.8,,,,1
2005-08,Alberta,2016A000248,Food,2002=100,17,units,0,v41692328,23.3,105.8,,,,1
2005-08,British Columbia,2016A000259,Food,2002=100,17,units,0,v41692463,26.3,105.0,,,,1
2005-08,"Whitehorse, Yukon",2011A00056001009,Food,2002=100,17,units,0,v41692599,29.3,104.8,,,,1
2005-08,"Yellowknife, Northwest Territories",2011A00056106023,Food,2002=100,17,units,0,v41692723,30.3,104.7,,,,1
2005-09,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,105.8,,,,1
2005-09,Newfoundland and Labrador,2016A000210,Food,2002=100,17,units,0,v41691245,3.3,105.6,,,,1
2005-09,Prince Edward Island,2016A000211,Food,2002=100,17,units,0,v41691380,5.3,107.1,,,,1
2005-09,Nova Scotia,2016A000212,Food,2002=100,17,units,0,v41691514,7.3,108.0,,,,1
2005-09,New Brunswick,2016A000213,Food,2002=100,17,units,0,v41691649,9.3,107.9,,,,1
2005-09,Quebec,2016A000224,Food,2002=100,17,units,0,v41691784,11.3,107.4,,,,1
2005-09,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,105.9,,,,1
2005-09,Manitoba,2016A000246,Food,2002=100,17,units,0,v41692056,18.3,106.0,,,,1
